FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
364042|Puu Ouli|Summit|HI|15|Maui|009|203849N|1562042W|20.6470815|-156.3448906|||||1329|4360|Makena|02/06/1981|10/15/2012
364043|Puu Owaowaka|Summit|HI|15|Hawaii|001|200207N|1554032W|20.0353703|-155.6756687|||||1051|3448|Kamuela|02/06/1981|03/13/2013
364044|Puu Pa|Summit|HI|15|Hawaii|001|195923N|1554215W|19.9897639|-155.7041216|||||811|2661|Nohonaohae|02/06/1981|03/13/2013
364045|Puu Paha|Summit|HI|15|Hawaii|001|194514N|1554926W|19.7538803|-155.8239412|||||1152|3779|Puuanahulu|02/06/1981|03/13/2013
364046|Puʻupāheʻeheʻe|Summit|HI|15|Honolulu|003|212641N|1581037W|21.4447804|-158.1769466|||||190|623|Waianae|09/30/2003|11/26/2012
364047|Puu Pahoehoe|Summit|HI|15|Hawaii|001|192740N|1545728W|19.4611702|-154.9578667|||||334|1096|Pahoa South|02/06/1981|03/13/2013
364048|Puʻupahu|Summit|HI|15|Maui|009|204507N|1561610W|20.7519604|-156.2693381|||||1901|6237|Kilohana|09/30/2003|09/17/2012
364049|Puʻupahu|Summit|HI|15|Honolulu|003|212520N|1574737W|21.42235|-157.7935839|||||85|279|Kaneohe|09/30/2003|11/05/2012
364050|Puʻupaipaia|Cape|HI|15|Maui|009|204913N|1560427W|20.82023|-156.07405|||||5|16|Hana|09/30/2003|08/28/2012
364051|Puu Pala|Summit|HI|15|Hawaii|001|200620N|1554512W|20.1054277|-155.7533026|||||1371|4498|Kawaihae|02/06/1981|03/13/2013
364052|Puu Palai|Summit|HI|15|Hawaii|001|192728N|1545732W|19.4578522|-154.9590254|||||350|1148|Pahoa South|02/06/1981|03/13/2013
364053|Puu Palailai|Summit|HI|15|Hawaii|001|200403N|1554241W|20.0673797|-155.711503|||||1490|4888|Kamuela|02/06/1981|03/13/2013
