FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
215245|Faith Baptist Church|Church|DE|10|New Castle|003|394415N|0754112W|39.737511|-75.686532|||||79|259|Newark East|07/01/1982|09/14/2016
215246|Church of Christ|Church|DE|10|New Castle|003|394434N|0753821W|39.7428903|-75.6390949|||||43|141|Newark East|07/01/1982|
215247|Red Lion Methodist Church|Church|DE|10|New Castle|003|393625N|0753954W|39.6070564|-75.6649299|||||9|30|Saint Georges|07/01/1982|
215248|Kingswood Methodist Church|Church|DE|10|New Castle|003|394023N|0754327W|39.6731673|-75.7241|||||22|72|Newark East|07/01/1982|
215249|Newark Revival Tabernacle|Church|DE|10|New Castle|003|393956N|0754259W|39.6656673|-75.7163218|||||28|92|Newark East|07/01/1982|
215250|Newark Christian and Missionary Alliance Church|Church|DE|10|New Castle|003|393946N|0754329W|39.6628895|-75.7246556|||||23|75|Newark East|07/01/1982|
215251|Silverbrook United Methodist Church|Church|DE|10|New Castle|003|394521N|0753542W|39.7559461|-75.5949256|||||51|167|Wilmington North|07/01/1982|
215252|Forest Oak Elementary School|School|DE|10|New Castle|003|394220N|0754059W|39.70556|-75.68313|||||17|56|Newark East|07/01/1982|04/28/2015
215253|Meadowood School|School|DE|10|New Castle|003|394219N|0754059W|39.7054|-75.683|||||16|52|Newark East|07/01/1982|04/28/2015
215254|Margaret S Sterck School|School|DE|10|New Castle|003|394021N|0754232W|39.6726118|-75.7088214|||||26|85|Newark East|07/01/1982|
215255|Wilmer E Shue Middle School (historical)|School|DE|10|New Castle|003|394153N|0754229W|39.6981674|-75.7079881|||||27|89|Newark East|07/01/1982|
215256|Ogletown Middle School|School|DE|10|New Castle|003|394022N|0754234W|39.6728896|-75.7093769|||||25|82|Newark East|07/01/1982|
215257|Newark High School|School|DE|10|New Castle|003|394049N|0754417W|39.6801653|-75.7379381|||||32|105|Newark East|07/01/1982|04/27/2015
215258|Joseph M McVey Elementary School|School|DE|10|New Castle|003|393920N|0754454W|39.6556671|-75.748268|||||29|95|Newark East|07/01/1982|
215259|John R Downes Elementary School|School|DE|10|New Castle|003|394102N|0754635W|39.6838384|-75.7763189|||||42|138|Newark West|07/01/1982|04/28/2015
215260|WWTR-FM (Bethany Beach)|Tower|DE|10|Sussex|005|383006N|0751006W|38.5017797|-75.1682412|||||8|26|Frankford|07/01/1982|
215261|WSEA-FM (Georgetown)|Tower|DE|10|Sussex|005|384231N|0752424W|38.7087245|-75.406585|||||13|43|Georgetown|07/01/1982|
215262|WDSD-FM (Dover)|Tower|DE|10|Kent|001|391203N|0753354W|39.2009454|-75.5649255|||||11|36|Dover|07/01/1982|
215263|WMPH-FM (Wilmington)|Tower|DE|10|New Castle|003|394623N|0753024W|39.7731689|-75.5065869|||||62|203|Wilmington North|07/01/1982|
215264|WSUX-FM (Seaford)|Tower|DE|10|Sussex|005|383703N|0753508W|38.6176147|-75.5854815|||||10|33|Laurel|07/01/1982|
215265|WXDR-FM (Newark)|Tower|DE|10|New Castle|003|394126N|0754522W|39.6906671|-75.7560464|||||37|121|Newark West|07/01/1982|
215266|WAFL-FM (Milford)|Tower|DE|10|Sussex|005|385539N|0752919W|38.927613|-75.4885332|||||14|46|Milford|07/01/1982|
215267|WJBR-FM (Wilmington)|Tower|DE|10|New Castle|003|395003N|0753124W|39.8342786|-75.5232563|||||135|443|Wilmington North|07/01/1982|
215268|WSTW-FM (Wilmington)|Tower|DE|10|New Castle|003|394857N|0753150W|39.8159455|-75.5304785|||||112|367|Wilmington North|07/01/1982|
215269|WZZE-FM (Hockessin)|Tower|DE|10|New Castle|003|394629N|0754051W|39.7748338|-75.6807652|||||113|371|Kennett Square|07/01/1982|
215270|Old Stone Tavern|Park|DE|10|Kent|001|390945N|0752646W|39.1626127|-75.4460318|||||2|7|Little Creek|07/01/1982|
215271|Octagonal School House|Park|DE|10|Kent|001|391142N|0752837W|39.1951125|-75.4768665|||||5|16|Little Creek|07/01/1982|
215272|The Inner Fork of the Shears (historical)|Bar|DE|10|Kent|001|390500N|0751559W|39.0834463|-75.2663013|||||0|0|Bennetts Pier|07/01/1982|
215273|Cods Hammocks (historical)|Island|DE|10|Sussex|005|385143N|0751559W|38.8620568|-75.2663004|||||1|3|Milton|07/01/1982|
215274|Oyster Rocks (historical)|Bar|DE|10|Kent|001|390355N|0750109W|39.0653908|-75.0190663|||||0|0|Unknown|07/01/1982|
215275|Brandywine Shopping Center|Locale|DE|10|New Castle|003|394545N|0753109W|39.7626134|-75.5190874|||||14|46|Wilmington North|07/01/1982|
215276|Drapers Inlet (historical)|Gut|DE|10|Sussex|005|385355N|0751737W|38.8987236|-75.293524|||||0|0|Mispillion River|07/01/1982|07/17/2014
215277|Young (historical)|Locale|DE|10|New Castle|003|394843N|0753357W|39.8120564|-75.5657586|||||43|141|Wilmington North|07/01/1982|
215278|Hamburg (historical)|Locale|DE|10|New Castle|003|393822N|0753619W|39.6395569|-75.6052044|||||1|3|Wilmington South|07/01/1982|
215279|Black Savannah Ditch|Canal|DE|10|Sussex|005|383715N|0753137W|38.6209479|-75.526868|||||11|36|Laurel|08/02/1979|
215280|Brown Shoal|Bar|DE|10|Sussex|005|385630N|0750729W|38.9417791|-75.1246271|||||0|0|Unknown|08/02/1979|
215281|Whale Back|Bar|DE|10|Sussex|005|385045N|0751159W|38.8459456|-75.1996305|||||0|0|Lewes|07/01/1982|
215282|Town Point|Park|DE|10|Kent|001|390451N|0752543W|39.080946|-75.4285306|||||3|10|Frederica|07/01/1982|
215283|Eden Hill|Park|DE|10|Kent|001|390843N|0753229W|39.1453902|-75.5413133|||||13|43|Dover|07/01/1982|
215284|Delaware State Fire School|Building|DE|10|Kent|001|391016N|0753529W|39.1710769|-75.5914886|||||14|46|Dover|07/01/1982|09/14/2016
215285|Delaware Technical and Community College - Terry Campus|School|DE|10|Kent|001|391154N|0753336W|39.1983709|-75.5601199|||||12|39|Dover|07/01/1982|10/28/2016
215286|Snowland|Park|DE|10|Kent|001|391447N|0753146W|39.2465009|-75.5293688|||||3|10|Dover|07/01/1982|
215287|Derby Shores|Populated Place|DE|10|Kent|001|390511N|0753411W|39.0865016|-75.5696474|||||15|49|Wyoming|08/02/1979|
215288|Dover Downs|Locale|DE|10|Kent|001|391121N|0753204W|39.1892789|-75.5343687|||||10|33|Dover|07/01/1982|
215289|Wheel of Fortune|Park|DE|10|Kent|001|391254N|0753045W|39.2151122|-75.5124236|||||5|16|Dover|07/01/1982|
215290|Hazelwood|Populated Place|DE|10|Kent|001|391306N|0753134W|39.2184455|-75.5260352|||||4|13|Dover|07/01/1982|
215291|Maulls Wharf (historical)|Locale|DE|10|Sussex|005|384656N|0750804W|38.7823343|-75.1343495|||||2|7|Lewes|07/01/1982|
215292|Hawks Inlet (historical)|Stream|DE|10|Kent|001|390014N|0752007W|39.0040015|-75.3351927|390013N|0752008W|39.0036111|-75.3355556|1|3|Bennetts Pier|07/01/1982|
215293|Coopers Island|Island|DE|10|New Castle|003|394305N|0753424W|39.7181686|-75.5732575|||||0|0|Wilmington South|07/01/1982|
215294|WDPB-TV (Seaford)|Tower|DE|10|Sussex|005|383204N|0754235W|38.5345599|-75.7096534|||||10|33|Sharptown|07/01/1982|
215295|WYUS-AM (Milford)|Tower|DE|10|Kent|001|385539N|0752919W|38.927613|-75.4885332|||||14|46|Milford|07/01/1982|
215296|WILM-AM (Wilmington)|Tower|DE|10|New Castle|003|394346N|0753306W|39.7295577|-75.5515894|||||1|3|Wilmington South|07/01/1982|
215297|WDOV-AM (Dover)|Tower|DE|10|Kent|001|391203N|0753354W|39.2009454|-75.5649255|||||11|36|Dover|07/01/1982|
215298|WAMS-AM (Wilmington)|Tower|DE|10|New Castle|003|394812N|0753741W|39.8034449|-75.6279848|||||112|367|Kennett Square|07/01/1982|
215299|WJBR-AM (Wilmington)|Tower|DE|10|New Castle|003|394403N|0753143W|39.7342802|-75.5285324|||||3|10|Wilmington South|07/01/1982|
215300|WNRK-AM (Newark)|Tower|DE|10|New Castle|003|393839N|0754132W|39.6442786|-75.6921536|||||21|69|Newark East|07/01/1982|
215301|WDEL-AM (Wilmington)|Tower|DE|10|New Castle|003|394854N|0753146W|39.8151123|-75.5293673|||||111|364|Wilmington North|07/01/1982|
215302|WJWL-AM (Georgetown)|Tower|DE|10|Sussex|005|384231N|0752424W|38.7087245|-75.406585|||||13|43|Georgetown|07/01/1982|
215303|WKEN-AM (Dover)|Tower|DE|10|Kent|001|391011N|0753312W|39.1698345|-75.5532583|||||14|46|Dover|07/01/1982|
215304|Blue Hen Mall|Locale|DE|10|Kent|001|390900N|0753014W|39.1501124|-75.503812|||||10|33|Dover|07/01/1982|
215305|Brookside Shopping Center|Locale|DE|10|New Castle|003|393950N|0754334W|39.6640006|-75.7260446|||||25|82|Newark East|07/01/1982|
215306|Castle Mall|Locale|DE|10|New Castle|003|393932N|0754413W|39.6590005|-75.7368784|||||23|75|Newark East|07/01/1982|
215307|Chestnut Hill Plaza|Locale|DE|10|New Castle|003|393940N|0754339W|39.6612228|-75.7274335|||||24|79|Newark East|07/01/1982|
215308|Fairfax Shopping Center|Locale|DE|10|New Castle|003|394725N|0753244W|39.7903904|-75.5454788|||||108|354|Wilmington North|07/01/1982|
215309|Marsh Road Shopping Center|Locale|DE|10|New Castle|003|394805N|0753023W|39.8015017|-75.5063099|||||99|325|Wilmington North|07/01/1982|
215310|Meadowood Shopping Center|Locale|DE|10|New Castle|003|394220N|0754114W|39.7056676|-75.6871535|||||25|82|Newark East|07/01/1982|
215311|Midway Shopping Center|Locale|DE|10|New Castle|003|394310N|0754009W|39.7195566|-75.6690969|||||24|79|Newark East|07/01/1982|
215312|Midway Shopping Center|Locale|DE|10|Sussex|005|384416N|0750829W|38.7377|-75.1413|||||8|26|Fairmount|07/01/1982|09/13/2016
215313|Mill Creek Shopping Center|Locale|DE|10|New Castle|003|394325N|0753943W|39.7237233|-75.6618742|||||30|98|Newark East|07/01/1982|
215314|Newark Shopping Center|Locale|DE|10|New Castle|003|394106N|0754436W|39.684907|-75.743266|||||37|121|Newark East|07/01/1982|09/13/2016
215315|Rodney Village Shopping Center|Locale|DE|10|Kent|001|390822N|0753144W|39.1395568|-75.5288128|||||4|13|Dover|07/01/1982|
215316|Talleyville Shopping Center|Locale|DE|10|New Castle|003|394837N|0753254W|39.81039|-75.5482574|||||116|381|Wilmington North|07/01/1982|
215317|Triangle Mall|Locale|DE|10|New Castle|003|394000N|0753651W|39.6667792|-75.6140936|||||18|59|Wilmington South|07/01/1982|
215318|Wilmington Merchandise Mart|Locale|DE|10|New Castle|003|394515N|0753044W|39.7542804|-75.5121423|||||15|49|Wilmington North|07/01/1982|
215319|Succor Corners|Locale|DE|10|New Castle|003|392657N|0754320W|39.4492783|-75.7221542|||||18|59|Middletown|07/01/1982|
215320|Lewes-Cape May Ferry|Locale|DE|10|Sussex|005|385200N|0750422W|38.8667789|-75.0726802|||||0|0|Cape Henlopen|08/02/1979|
215321|Felton|Populated Place|DE|10|Kent|001|390030N|0753441W|39.0084464|-75.5779807|||||17|56|Wyoming|07/01/1982|03/17/2008
215322|Cedarbush Hole|Area|DE|10|Kent|001|390713N|0751920W|39.1203909|-75.3221373|||||0|0|Bennetts Pier|07/01/1982|
215326|Kitts Hummock|Island|DE|10|Kent|001|390609N|0752408W|39.1026128|-75.4021407|||||1|3|Frederica|08/01/1990|
215327|Tussock Pond|Populated Place|DE|10|Sussex|005|383224N|0753811W|38.5401154|-75.6363169|||||7|23|Sharptown|10/01/1989|
215328|Broad Creek Estates|Populated Place|DE|10|Sussex|005|383343N|0753702W|38.5620596|-75.6171494|||||9|30|Laurel|10/01/1989|
215329|Portsville Church|Church|DE|10|Sussex|005|383341N|0753743W|38.5615041|-75.6285388|||||7|23|Sharptown|10/01/1989|
215330|River-view Acres|Populated Place|DE|10|Sussex|005|383351N|0753802W|38.5642819|-75.6338168|||||4|13|Sharptown|10/01/1989|
215331|Mount Hermon|Church|DE|10|Sussex|005|382951N|0754038W|38.4976159|-75.6771519|||||13|43|Hebron|10/01/1989|
215332|Bay View Estates|Populated Place|DE|10|Sussex|005|382722N|0750747W|38.4562243|-75.1296289|||||2|7|Selbyville|10/01/1989|
215333|Phillips Landing Recreation Area|Park|DE|10|Sussex|005|383350N|0754021W|38.5640041|-75.6724295|||||1|3|Sharptown|10/01/1989|
215334|Hudson Crossroads|Populated Place|DE|10|Sussex|005|382843N|0751027W|38.4787244|-75.174075|||||8|26|Selbyville|10/01/1989|
215335|Spring Brook Forest|Populated Place|DE|10|Sussex|005|382945N|0750915W|38.4959462|-75.154074|||||5|16|Selbyville|10/01/1989|
215336|Beachwood|Populated Place|DE|10|Sussex|005|382945N|0750928W|38.4959462|-75.1576853|||||5|16|Selbyville|10/01/1989|
215337|Roxana Methodist Church|Church|DE|10|Sussex|005|382935N|0751004W|38.4931687|-75.1676858|||||8|26|Selbyville|10/01/1989|
215338|Roxana Wesleyan Church|Church|DE|10|Sussex|005|382945N|0751013W|38.4959464|-75.1701859|||||9|30|Selbyville|10/01/1989|
215339|Fenwick Estates|Populated Place|DE|10|Sussex|005|382745N|0751108W|38.4626136|-75.1854645|||||9|30|Selbyville|10/01/1989|
215340|Smithfield Acres|Populated Place|DE|10|Sussex|005|382824N|0751149W|38.4734469|-75.1968538|||||11|36|Selbyville|10/01/1989|
215341|Cuelen Acres|Populated Place|DE|10|Sussex|005|383131N|0751307W|38.5253911|-75.218521|||||9|30|Frankford|10/01/1989|
215342|Prince George Acres|Populated Place|DE|10|Sussex|005|383243N|0751354W|38.5453911|-75.231577|||||7|23|Frankford|10/01/1989|
215343|Pine Manor Estates|Populated Place|DE|10|Sussex|005|383056N|0750803W|38.5156682|-75.134073|||||5|16|Frankford|10/01/1989|
215344|Holly Forest|Populated Place|DE|10|Sussex|005|383220N|0750805W|38.5390015|-75.1346285|||||4|13|Frankford|10/01/1989|
215345|Hidden Acres|Populated Place|DE|10|Sussex|005|383252N|0750904W|38.5478905|-75.1510181|||||5|16|Frankford|10/01/1989|
215346|Howard Manor|Populated Place|DE|10|Sussex|005|383308N|0750823W|38.5523348|-75.1396286|||||4|13|Frankford|10/01/1989|
215347|Edgewood Manor|Populated Place|DE|10|Sussex|005|383312N|0750909W|38.553446|-75.152407|||||3|10|Frankford|10/01/1989|
215348|Blackwater Cove|Populated Place|DE|10|Sussex|005|383327N|0750808W|38.5576125|-75.1354617|||||4|13|Frankford|10/01/1989|
215349|Blackwater Village|Populated Place|DE|10|Sussex|005|383321N|0750934W|38.555946|-75.1593517|||||3|10|Frankford|10/01/1989|
215351|Helms Landing|Populated Place|DE|10|Sussex|005|383333N|0751258W|38.5592798|-75.2160208|||||2|7|Frankford|10/01/1989|
215352|Holiday Estates|Populated Place|DE|10|Sussex|005|383152N|0751555W|38.5312247|-75.2651897|||||10|33|Millsboro|10/01/1989|
215353|Dagsboro Church|Church|DE|10|Sussex|005|383243N|0751535W|38.5453913|-75.2596338|||||10|33|Millsboro|10/01/1989|
215354|Hickory Hill Church|Church|DE|10|Sussex|005|383226N|0751817W|38.5406695|-75.3046358|||||13|43|Millsboro|10/01/1989|
215356|Kerseys Evergreen Acres|Populated Place|DE|10|Sussex|005|383351N|0751638W|38.5642802|-75.2771345|||||8|26|Millsboro|10/01/1989|
215357|Nentego Manor|Populated Place|DE|10|Sussex|005|383055N|0752138W|38.5153922|-75.3604715|||||13|43|Millsboro|10/01/1989|
