FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
1008807|Atlantic Ocean|Sea|NC|37|Dare|055|351332N|0753344W|35.2254551|-75.5620973|||||0|0|Cape Hatteras|06/17/1980|06/13/2008
1609455|Cerro Farallón|Summit|PR|72|Vieques|147|180852N|0651936W|18.1477407|-65.3265466|||||49|161|Isla De Vieques East|02/13/1981|
1609456|Canal Aguadilla|Canal|PR|72|Aguadilla|005|182825N|0670706W|18.4735546|-67.1182364|||||82|269|Moca|02/13/1981|
1609457|Canal de Aguuadilla|Canal|PR|72|Aguadilla|005|182837N|0670830W|18.4768875|-67.1415698|||||73|239|Aguadilla|02/13/1981|
1609458|Quebrada Del Ausubo|Valley|PR|72|San Juan|127|182251N|0660310W|18.380808|-66.0527427|182209N|0660243W|18.3692677|-66.0452325|20|66|San Juan|02/13/1981|02/14/2017
1609459|Cerro Respaldo|Summit|PR|72|Salinas|123|180034N|0661949W|18.0094091|-66.3301686|||||122|400|Coamo|02/13/1981|
1609460|Hipódromo El Comandante|Unknown|PR|72|San Juan|127|182344N|0655959W|18.3955035|-65.99961|||||17|56|San Juan|02/13/1981|08/28/2012
1609461|Hippodromo El Commandante|Unknown|PR|72|Carolina|031|182342N|0655950W|18.3949479|-65.9971099|||||18|59|Carolina|02/13/1981|
1609462|Quebrada Angela|Valley|PR|72|Loíza|087|182320N|0655145W|18.3889756|-65.8624018|182111N|0655218W|18.3531016|-65.8716249|4|13|Rio Grande|02/13/1981|03/08/2017
1609463|Quebrada Guaracanal|Valley|PR|72|San Juan|127|182334N|0660323W|18.3926715|-66.0563564|182206N|0660231W|18.3682013|-66.0418331|12|39|San Juan|02/13/1981|03/10/2017
1609464|Quebrada Guanábana|Valley|PR|72|Juana Díaz|075|180147N|0663027W|18.0298335|-66.507365|180357N|0662812W|18.0656994|-66.4699068|23|75|Ponce|02/13/1981|03/07/2017
1609465|Río Caguitas|Stream|PR|72|Caguas|025|181531N|0660048W|18.2585651|-66.0132205|181345N|0660729W|18.2291224|-66.124611|46|151|Aguas Buenas|02/13/1981|
1609466|Río de las Vacas|Stream|PR|72|Peñuelas|111|180723N|0664516W|18.1230157|-66.7543415|180641N|0664522W|18.1113494|-66.7560083|790|2592|Yauco|02/13/1981|
1609467|Río de Bayamón|Stream|PR|72|Aguas Buenas|007|181453N|0660822W|18.2480106|-66.1393336|181012N|0660726W|18.1699583|-66.1237774|248|814|Comerio|02/13/1981|
1609468|Rio|Stream|PR|72|Cidra|041|181012N|0660732W|18.1699583|-66.125444|180953N|0660636W|18.1646808|-66.1098883|425|1394|Comerio|02/13/1981|
1609469|Río Bayamón|Stream|PR|72|Bayamón|021|182223N|0660816W|18.3730052|-66.1376668|181820N|0660755W|18.3055081|-66.1318335|15|49|Naranjito|02/13/1981|
1609470|Río Casei|Stream|PR|72|Las Marías|083|181453N|0670426W|18.2480089|-67.0737904|181245N|0670014W|18.2124553|-67.0037894|93|305|Rosario|02/13/1981|
1609471|Río Casey|Stream|PR|72|Las Marías|083|181614N|0670705W|18.2705076|-67.1179575|181453N|0670428W|18.2480089|-67.0743459|6|20|Central La Plata|02/13/1981|
1609472|Río De Bayamón|Stream|PR|72|Toa Alta|135|182744N|0660823W|18.4621675|-66.139611|182223N|0660816W|18.3730052|-66.1376668|0|0|Bayamon|02/13/1981|
1609473|Río Guavate|Stream|PR|72|Cayey|035|180747N|0660732W|18.1296823|-66.1254439|180723N|0660417W|18.123016|-66.0712765|370|1214|Comerio|02/13/1981|
1609474|Río Guavate|Stream|PR|72|Cayey|035|180723N|0660413W|18.123016|-66.0701653|180658N|0660411W|18.1160719|-66.0696097|600|1968|Patillas|02/13/1981|
1609475|Río Las Vacas|Stream|PR|72|Adjuntas|001|180747N|0664459W|18.1296821|-66.7496192|180722N|0664515W|18.1227379|-66.7540637|752|2467|Monte Guilarte|02/13/1981|
1609476|Río Mayaguecilla|Stream|PR|72|Las Marías|083|181549N|0665810W|18.2635646|-66.9693444|181453N|0665842W|18.2480096|-66.9782334|88|289|San Sebastian|02/13/1981|
1609477|Río Mayaguecillo|Stream|PR|72|Las Marías|083|181548N|0665811W|18.2632868|-66.9696222|181241N|0665842W|18.2113444|-66.9782334|90|295|San Sebastian|01/01/2000|
1609478|Academia de la Inmaculada|School|PR|72|Mayagüez|097|181206N|0670820W|18.2016214|-67.1387907|||||19|62|Mayaguez|02/13/1981|
1609479|Academia Militar John F Kennedy|School|PR|72|Loíza|087|182243N|0655317W|18.3785602|-65.887942|||||20|66|Carolina|02/13/1981|
1609480|Academia San José|School|PR|72|Guaynabo|061|182415N|0660647W|18.4041149|-66.1129441|||||36|118|San Juan|02/13/1981|
1609481|Aceitunas|Populated Place|PR|72|Moca|099|182636N|0670354W|18.4432783|-67.0649026|||||177|581|Moca|02/13/1981|04/21/2008
1609482|Acevedo|Populated Place|PR|72|Las Marías|083|181543N|0665901W|18.2618979|-66.9835113|||||251|823|San Sebastian|02/13/1981|
1609483|Adjuntas|Populated Place|PR|72|Adjuntas|001|180946N|0664320W|18.1627363|-66.7221187|||||502|1647|Adjuntas|02/13/1981|04/21/2008
1609484|Aguacate|Populated Place|PR|72|Aguadilla|005|183008N|0670621W|18.5021646|-67.1057362|||||61|200|Isabela|02/13/1981|
1609485|Aguada|Populated Place|PR|72|Aguada|003|182246N|0671118W|18.3793913|-67.1882365|||||19|62|Aguadilla|02/13/1981|04/21/2008
1609486|Aguadilla|Populated Place|PR|72|Aguadilla|005|182539N|0670915W|18.4274454|-67.1540698|||||7|23|Aguadilla|02/13/1981|04/21/2008
1609487|Aguas Buenas|Populated Place|PR|72|Aguas Buenas|007|181525N|0660611W|18.2568989|-66.1029442|||||259|850|Aguas Buenas|02/13/1981|04/21/2008
1609488|Aguas Claras|Populated Place|PR|72|Ceiba|037|181510N|0653913W|18.252734|-65.6534952|||||33|108|Fajardo|02/13/1981|04/21/2008
1609489|Quebrada Aguas Largas|Valley|PR|72|Aibonito|009|180809N|0661758W|18.1359605|-66.2995258|180830N|0662007W|18.1416901|-66.3353918|600|1968|Barranquitas|02/13/1981|03/02/2017
1609490|Aguas Saladas Blancas|Populated Place|PR|72|Juana Díaz|075|180152N|0662947W|18.0310747|-66.4962833|||||49|161|Rio Descalabrado|02/13/1981|
1609491|Aguilita|Populated Place|PR|72|Juana Díaz|075|180124N|0663205W|18.0232976|-66.5346166|||||26|85|Ponce|02/13/1981|04/21/2008
1609492|Aibonito|Populated Place|PR|72|Aibonito|009|180824N|0661558W|18.1399594|-66.2660016|||||603|1978|Barranquitas|02/13/1981|04/21/2008
1609493|Albergue de Niños|Building|PR|72|Ponce|113|180038N|0663812W|18.0105212|-66.6365619|||||13|43|Penuelas|02/13/1981|
1609494|Alcantavilla|Populated Place|PR|72|Camuy|027|182838N|0665112W|18.4771667|-66.8532328|||||60|197|Camuy|02/13/1981|
1609495|Alcarraza|Island|PR|72|Culebra|049|182140N|0652209W|18.3610655|-65.3690484|||||21|69|Culebra OE W|02/13/1981|
1609496|Aldea Cintrón|Populated Place|PR|72|Fajardo|053|181751N|0653841W|18.2974549|-65.644606|||||11|36|Fajardo|02/13/1981|
1609497|Alegría|Populated Place|PR|72|Bayamón|021|182229N|0661151W|18.3746716|-66.1973896|||||45|148|Bayamon|02/13/1981|
1609498|Algarrobo|Populated Place|PR|72|Guayama|057|175850N|0660504W|17.9805219|-66.0843316|||||29|95|Guayama|02/13/1981|
1609499|Alianza|Populated Place|PR|72|Camuy|027|182706N|0665113W|18.4516123|-66.85351|||||112|367|Camuy|02/13/1981|01/29/2011
1609500|Aljibe las Curias|Reservoir|PR|72|San Juan|127|182035N|0660303W|18.3430058|-66.0507213|||||85|279|Aguas Buenas|02/13/1981|
1609501|Allende|Populated Place|PR|72|Arecibo|013|182407N|0663612W|18.4018919|-66.6032286|||||148|486|Barceloneta|02/13/1981|
1609502|Almácigo Bajo|Populated Place|PR|72|Yauco|153|180317N|0665159W|18.0546853|-66.8662874|||||84|276|Yauco|02/13/1981|
1609503|Altagracia|Populated Place|PR|72|Manatí|091|182617N|0662839W|18.4380023|-66.4773934|||||44|144|Manati|02/13/1981|
1609504|Altamesa|Populated Place|PR|72|San Juan|127|182250N|0660538W|18.3805048|-66.0937773|||||43|141|San Juan|02/13/1981|
1609505|Altamira|Populated Place|PR|72|San Juan|127|182352N|0660615W|18.3977264|-66.1040551|||||23|75|San Juan|02/13/1981|
1609506|Altavista|Populated Place|PR|72|Ponce|113|180044N|0663511W|18.0121876|-66.5862836|||||13|43|Ponce|02/13/1981|
1609507|Alto de la Bandera|Summit|PR|72|Yauco|153|180746N|0665326W|18.1294038|-66.8904546|||||760|2493|Maricao|02/13/1981|
1609508|Alto del Descanso|Summit|PR|72|Maricao|093|180927N|0665956W|18.1574577|-66.9987893|||||753|2470|Maricao|02/13/1981|
1609509|Alto Las Ovejas|Summit|PR|72|Dorado|051|182845N|0661609W|18.4793038|-66.2692523|||||20|66|Vega Alta|02/13/1981|09/04/2013
1609510|Altos de la Mesa|Range|PR|72|Caguas|025|181603N|0660349W|18.2674536|-66.0634992|||||324|1063|Aguas Buenas|02/13/1981|
1609511|Altos de San Luis|Range|PR|72|Caguas|025|181608N|0660129W|18.2688424|-66.0246097|||||187|614|Aguas Buenas|02/13/1981|
1609512|Amelia|Populated Place|PR|72|Guaynabo|061|182606N|0660701W|18.4349465|-66.1168329|||||0|0|San Juan|02/13/1981|
1609513|American Military Academy|School|PR|72|Guaynabo|061|182253N|0660633W|18.3813381|-66.1090552|||||72|236|San Juan|02/13/1981|
1609514|Amuelas|Populated Place|PR|72|Juana Díaz|075|180156N|0663020W|18.0321858|-66.50545|||||29|95|Ponce|02/13/1981|
1609515|Añasco|Populated Place|PR|72|Añasco|011|181658N|0670823W|18.2827291|-67.1396245|||||9|30|Rincon|02/13/1981|05/12/2008
1609516|Anclaje Isabela|Bay|PR|72|Mayagüez|097|180438N|0675619W|18.0771783|-67.9385198|||||0|0|Isla de Mona|02/13/1981|
1609517|Anclaje Sardinera|Bay|PR|72|Mayagüez|097|180523N|0675629W|18.0896778|-67.9412977|||||4|13|Isla de Mona|02/13/1981|
1609518|Ángeles|Populated Place|PR|72|Utuado|141|181706N|0664758W|18.2849529|-66.7993421|||||419|1375|Bayaney|02/13/1981|
1609519|Antilles Military Academy|School|PR|72|Trujillo Alto|139|182152N|0660106W|18.3643937|-66.018221|||||80|262|Aguas Buenas|02/13/1981|
1609520|Antillian College|School|PR|72|Mayagüez|097|181221N|0670646W|18.2057883|-67.1126797|||||97|318|Rosario|02/13/1981|
1609521|Antón Ruiz|Populated Place|PR|72|Humacao|069|181107N|0654831W|18.1852367|-65.8084959|||||30|98|Humacao|02/13/1981|04/21/2008
1609522|Aquilino|Populated Place|PR|72|Añasco|011|181521N|0670708W|18.2557861|-67.1187908|||||52|171|Central La Plata|02/13/1981|
1609523|Área de Recreo El Yunque|Park|PR|72|Río Grande|119|181809N|0654709W|18.3024534|-65.7857184|||||686|2251|El Yunque|02/13/1981|
1609524|Parque Nacional Isla de Cabras|Park|PR|72|Toa Baja|137|182809N|0660812W|18.4691115|-66.1365554|||||1|3|Bayamon|02/13/1981|09/19/2006
1609525|Arecibo|Populated Place|PR|72|Arecibo|013|182821N|0664257W|18.472445|-66.7157306|||||7|23|Arecibo|02/13/1981|04/21/2008
1609526|Arenal|Populated Place|PR|72|Salinas|123|175834N|0661856W|17.9760773|-66.3154462|||||3|10|Salinas|02/13/1981|
1609527|Arenales|Populated Place|PR|72|Aguadilla|005|182842N|0670705W|18.4782766|-67.1179586|||||77|253|Moca|02/13/1981|
1609528|Arenas|Populated Place|PR|72|Guánica|055|180123N|0665430W|18.0230198|-66.9082319|||||48|157|Sabana Grande|02/13/1981|
1609529|Arenas|Populated Place|PR|72|Loíza|087|182654N|0655351W|18.448279|-65.8973869|||||0|0|Carolina|02/13/1981|
1609530|Arrecife Algarrobo|Bar|PR|72|Mayagüez|097|181328N|0671038W|18.224398|-67.1771245|||||0|0|Mayaguez|02/13/1981|
1609531|Arrecife Algarrobo|Bar|PR|72|Guayama|057|175702N|0660519W|17.9505231|-66.0884981|||||0|0|Guayama|02/13/1981|
1609532|Arrecife Baúl|Bar|PR|72|Guánica|055|175535N|0665701W|17.926357|-66.950176|||||0|0|Guanica|02/13/1981|08/10/2015
1609533|Las Hojitas|Bar|PR|72|Ponce|113|175758N|0663814W|17.9660787|-66.6371175|||||0|0|Punta Cucharas|02/13/1981|
1609534|Arrecife Coral|Bar|PR|72|Lajas|079|175629N|0670339W|17.9413554|-67.0607331|||||0|0|Parguera|02/13/1981|
1609535|Arrecife Corona|Bar|PR|72|Guayama|057|175714N|0660423W|17.9538564|-66.0729423|||||0|0|Guayama|02/13/1981|
1609536|Arrecife Enmedio|Bar|PR|72|Lajas|079|175644N|0670038W|17.9455224|-67.0104546|||||0|0|Parguera|02/13/1981|04/29/2011
1609537|Arrecife Fanduco|Bar|PR|72|Guayanilla|059|175803N|0664533W|17.9674673|-66.7590636|||||0|0|Punta Verraco|02/13/1981|04/29/2011
1609538|Arrecife Guayama|Bar|PR|72|Arroyo|015|175611N|0660235W|17.9363573|-66.0429418|||||0|0|Guayama|02/13/1981|04/29/2011
1609539|Arrecife Guayanilla|Bar|PR|72|Guayanilla|059|175728N|0664709W|17.9578455|-66.7857611|||||0|0|Punta Verraco|02/13/1981|06/06/2015
1609540|Arrecife Laurel|Bar|PR|72|Lajas|079|175603N|0670542W|17.9341331|-67.0949003|||||0|0|Parguera|02/13/1981|
1609541|Arrecife Lima|Bar|PR|72|Naguabo|103|181036N|0654123W|18.1766265|-65.6896057|||||0|0|Naguabo|02/13/1981|04/29/2011
1609542|Arrecife Mareas|Bar|PR|72|Guayama|057|175539N|0660813W|17.9274684|-66.1368324|||||0|0|Central Aguirre|02/13/1981|
1609543|Arrecife Margarita|Bar|PR|72|Lajas|079|175513N|0670637W|17.9202447|-67.1101782|||||0|0|Parguera|02/13/1981|
1609544|Arrecife Mata Caballos|Bar|PR|72|Fajardo|053|182002N|0653710W|18.333842|-65.619328|||||0|0|Cayo Icacos|02/13/1981|04/29/2011
1609545|Arrecife Media Luna|Bar|PR|72|Salinas|123|175540N|0661911W|17.927746|-66.319613|||||0|0|Salinas|02/13/1981|04/29/2011
1609546|Arrecife Media Luna|Bar|PR|72|Lajas|079|175619N|0670246W|17.938578|-67.0460107|||||0|0|Parguera|02/13/1981|
1609547|Arrecife Peregrina|Bar|PR|72|Rincón|117|181806N|0671440W|18.301616|-67.2443475|||||0|0|Rincon|02/13/1981|
1609548|Arrecife Ratones|Bar|PR|72|Ponce|113|175706N|0664044W|17.9516348|-66.6787849|||||0|0|Punta Cucharas|02/13/1981|08/10/2015
1609549|Arrecife Romero|Bar|PR|72|Lajas|079|175700N|0665924W|17.9499668|-66.9898989|||||0|0|Guanica|02/13/1981|08/10/2015
1609550|Arrecife Roncador|Bar|PR|72|Fajardo|053|182032N|0653653W|18.3421751|-65.6146058|||||0|0|Cayo Icacos|02/13/1981|04/29/2011
1609551|Arrecife Sargent|Bar|PR|72|Maunabo|095|175901N|0655249W|17.9835788|-65.880162|||||0|0|Punta Tuna|02/13/1981|
1609552|Arrecife Unitas|Bar|PR|72|Guayanilla|059|175751N|0664649W|17.9641341|-66.7801749|||||0|0|Punta Verraco|02/13/1981|04/29/2011
1609553|Arroyo|Populated Place|PR|72|Arroyo|015|175757N|0660341W|17.9658005|-66.0612756|||||7|23|Guayama|02/13/1981|04/21/2008
1609554|Arroyo Cajul|Valley|PR|72|Cabo Rojo|023|175755N|0670809W|17.9653815|-67.135862|175934N|0670637W|17.9927359|-67.1103587|20|66|Cabo Rojo|02/13/1981|02/17/2017
1609555|Arturo Lluberas|Populated Place|PR|72|Yauco|153|180246N|0665148W|18.0460746|-66.8632318|||||59|194|Yauco|02/13/1981|
1609556|Arús|Populated Place|PR|72|Juana Díaz|075|180001N|0663142W|18.0002428|-66.5282275|||||10|33|Ponce|02/13/1981|
1609557|Asomante|Populated Place|PR|72|Aibonito|009|180748N|0661642W|18.1299598|-66.278224|||||610|2001|Barranquitas|02/13/1981|
1609558|Asomante|Populated Place|PR|72|Arecibo|013|182246N|0663547W|18.3793929|-66.596284|||||193|633|Barceloneta|02/13/1981|
1609559|Bahía de Almodóvar|Bay|PR|72|Culebra|049|181753N|0651519W|18.298012|-65.2551566|||||0|0|Culebra|02/13/1981|04/29/2011
1609560|Bahía de Fajardo|Bay|PR|72|Fajardo|053|182026N|0653744W|18.3405084|-65.6287726|||||0|0|Fajardo|02/13/1981|
1609561|Bahía de Jauca|Bay|PR|72|Santa Isabel|133|175755N|0662142W|17.9652444|-66.3615579|||||0|0|Salinas|02/13/1981|
1609562|Bahía de Puerca|Bay|PR|72|Ceiba|037|181328N|0653602W|18.2244026|-65.6004386|||||0|0|Punta Puerca|02/13/1981|
1609563|Bahía de Puerto Nuevo|Bay|PR|72|San Juan|127|182556N|0660626W|18.432169|-66.1071106|||||0|0|San Juan|02/13/1981|
1609564|Bahía Tallaboa|Bay|PR|72|Guayanilla|059|175908N|0664401W|17.985522|-66.7335079|||||0|0|Punta Cucharas|02/13/1981|08/10/2015
1609565|Bahía de Toa|Bay|PR|72|Toa Baja|137|182809N|0661131W|18.4691117|-66.1918337|||||0|0|Bayamon|02/13/1981|
1609566|Bahía Algodones|Bay|PR|72|Naguabo|103|181125N|0654141W|18.1902368|-65.6946058|||||9|30|Naguabo|02/13/1981|
1609567|Bahía Bramadero|Bay|PR|72|Cabo Rojo|023|180853N|0671059W|18.1480125|-67.1829579|||||0|0|Mayaguez|02/13/1981|04/29/2011
1609568|Bahía de Aguadilla|Bay|PR|72|Aguadilla|005|182553N|0671009W|18.4313339|-67.1690698|||||0|0|Aguadilla|02/13/1981|
1609569|Bahía de Añasco|Bay|PR|72|Añasco|011|181653N|0671159W|18.2813398|-67.1996254|||||0|0|Rincon|02/13/1981|
1609570|Bahía de Boquerón|Bay|PR|72|Cabo Rojo|023|180108N|0671129W|18.0188515|-67.1912907|||||0|0|Puerto Real|02/13/1981|
1609571|Bahía de Guánica|Bay|PR|72|Guánica|055|175138N|0665459W|17.8605265|-66.9162865|||||0|0|Guanica|02/13/1981|
1609572|Bahía Guayanilla|Bay|PR|72|Guayanilla|059|175923N|0664629W|17.9896885|-66.7746195|||||0|0|Punta Verraco|02/13/1981|08/10/2015
1609573|Bahía de Jobos|Bay|PR|72|Guayama|057|175653N|0661229W|17.9480229|-66.2079448|||||0|0|Central Aguirre|02/13/1981|
1609574|Bahía de Mayagüez|Bay|PR|72|Mayagüez|097|181208N|0670944W|18.2021768|-67.1621242|||||0|0|Mayaguez|02/13/1981|
1609575|Bahía de San Juan|Bay|PR|72|San Juan|127|182653N|0660629W|18.4480014|-66.1079439|||||0|0|San Juan|02/13/1981|09/19/2006
1609576|Bahía Demajagua|Bay|PR|72|Fajardo|053|181718N|0653749W|18.2882885|-65.6301615|||||0|0|Fajardo|02/13/1981|
1609577|Bahía Fanduca|Bay|PR|72|Vieques|147|180654N|0652028W|18.1149643|-65.340991|||||4|13|Isla De Vieques East OE S|02/13/1981|
1609578|Bahía Flamenco|Bay|PR|72|Culebra|049|181953N|0651859W|18.3313444|-65.3162695|||||0|0|Culebra|02/13/1981|
1609579|Bahía Fosforescénte|Bay|PR|72|Lajas|079|175820N|0670051W|17.972188|-67.014066|||||0|0|Parguera|02/13/1981|
1609580|Bahía Lima|Bay|PR|72|Naguabo|103|181057N|0654156W|18.1824594|-65.6987724|||||0|0|Naguabo|02/13/1981|
1609581|Bahía Montalva|Bay|PR|72|Lajas|079|175757N|0665934W|17.9657995|-66.9926768|||||0|0|Guanica|02/13/1981|08/10/2015
1609582|Bahía Mosquito|Bay|PR|72|Culebra|049|181738N|0651604W|18.2938455|-65.267657|||||0|0|Culebra|02/13/1981|
1609583|Bahía Noroeste|Bay|PR|72|Guánica|055|175810N|0665530W|17.9694109|-66.9248983|||||0|0|Guanica|02/13/1981|
1609584|Bahía Tamarindo|Bay|PR|72|Culebra|049|181903N|0651914W|18.3174559|-65.3204361|||||0|0|Culebra|02/13/1981|
1609585|Bahía Yoye|Bay|PR|72|Vieques|147|180705N|0652015W|18.1180198|-65.3373799|||||6|20|Isla De Vieques East OE S|02/13/1981|
1609586|Bairoa|Populated Place|PR|72|Caguas|025|181533N|0660226W|18.2591206|-66.0404432|||||61|200|Aguas Buenas|02/13/1981|01/29/2011
1609587|Bajadero|Populated Place|PR|72|Arecibo|013|182536N|0664100W|18.4266134|-66.6832302|||||24|79|Arecibo|02/13/1981|04/21/2008
1609588|Bajandas|Populated Place|PR|72|Humacao|069|180928N|0654654W|18.1577384|-65.7815509|||||25|82|Humacao|02/13/1981|04/21/2008
1609589|Bajo Casabe|Bar|PR|72|Cabo Rojo|023|175821N|0671325W|17.9724645|-67.2235132|||||0|0|Cabo Rojo|02/13/1981|04/29/2011
1609590|Bajo Enmedio|Bar|PR|72|Cabo Rojo|023|180121N|0671227W|18.0224624|-67.2074021|||||0|0|Puerto Real|02/13/1981|04/29/2011
1609591|Bajo Palo|Bar|PR|72|Cabo Rojo|023|180019N|0671226W|18.005241|-67.2071242|||||0|0|Puerto Real|02/13/1981|04/29/2011
1609592|Bajo Ramito|Bar|PR|72|Cabo Rojo|023|180044N|0671135W|18.0121852|-67.1929573|||||0|0|Puerto Real|02/13/1981|06/06/2011
1609593|Bajo Román|Bar|PR|72|Cabo Rojo|023|180134N|0671139W|18.0260734|-67.1940685|||||0|0|Puerto Real|02/13/1981|04/29/2011
1609594|Bajos Resuello|Bar|PR|72|Cabo Rojo|023|180018N|0671447W|18.004963|-67.2462915|||||0|0|Puerto Real|02/13/1981|
1609595|Balboa|Populated Place|PR|72|Mayagüez|097|181210N|0670801W|18.2027326|-67.133513|||||9|30|Mayaguez|02/13/1981|
1609596|Baldorioty de Castro|Populated Place|PR|72|Ponce|113|180038N|0663739W|18.0105212|-66.6273952|||||10|33|Penuelas|02/13/1981|
1609597|Baldrich|Populated Place|PR|72|San Juan|127|182441N|0660345W|18.4113363|-66.0623881|||||10|33|San Juan|02/13/1981|
1609598|Ballajá|Populated Place|PR|72|Arecibo|013|182533N|0663737W|18.42578|-66.6268404|||||99|325|Arecibo|02/13/1981|
1609599|Balneario de Arroyo|Beach|PR|72|Arroyo|015|175744N|0660221W|17.9621896|-66.0390529|||||0|0|Guayama|02/13/1981|
1609600|Balneario Isla Verde|Beach|PR|72|Carolina|031|182656N|0655957W|18.4488345|-65.9990541|||||0|0|Carolina|02/13/1981|
1609601|Balneario Luquillo|Beach|PR|72|Luquillo|089|182306N|0654349W|18.38495|-65.7301626|||||0|0|Fajardo|02/13/1981|
1609602|Balneario Público de Humacao|Beach|PR|72|Humacao|069|180918N|0654545W|18.1549609|-65.762384|||||2|7|Humacao|02/13/1981|
1609603|Baños de Coamo|Populated Place|PR|72|Coamo|043|180216N|0662227W|18.0377412|-66.3740584|||||61|200|Coamo|02/13/1981|
1609604|Barceloneta|Populated Place|PR|72|Barceloneta|017|182702N|0663219W|18.4505017|-66.5385055|||||3|10|Barceloneta|02/13/1981|04/21/2008
1609605|Barinas|Populated Place|PR|72|Yauco|153|180049N|0665036W|18.0135762|-66.8432313|||||26|85|Yauco|02/13/1981|
1609606|Barranca|Populated Place|PR|72|Arecibo|013|182749N|0664513W|18.4635566|-66.7535088|||||36|118|Camuy|02/13/1981|
1609607|Barrancas|Populated Place|PR|72|Guayama|057|175653N|0660747W|17.9480231|-66.1296101|||||9|30|Central Aguirre|02/13/1981|
1609608|Barrancas|Populated Place|PR|72|Barranquitas|019|181325N|0661849W|18.2235672|-66.3135025|||||599|1965|Barranquitas|02/13/1981|
1609609|Barranquitas|Populated Place|PR|72|Barranquitas|019|181112N|0661823W|18.1866243|-66.3062802|||||601|1972|Barranquitas|02/13/1981|04/21/2008
1609610|Barriada Jaime L Drew|Populated Place|PR|72|Ponce|113|180158N|0663708W|18.0327423|-66.6187841|||||62|203|Ponce|02/13/1981|
1609611|Barrio Indios|Populated Place|PR|72|Guayanilla|059|175935N|0664846W|17.9930216|-66.8126754|||||10|33|Punta Verraco|02/13/1981|
1609612|Barrio Nuevo|Populated Place|PR|72|Bayamón|021|181640N|0661136W|18.2777316|-66.1932231|||||416|1365|Naranjito|02/13/1981|
1609613|Bartolo|Populated Place|PR|72|Río Grande|119|182141N|0655019W|18.361339|-65.8384971|||||62|203|El Yunque|02/13/1981|04/21/2008
1609614|Bay View|Populated Place|PR|72|Cataño|033|182649N|0660806W|18.4468904|-66.1348887|||||3|10|Bayamon|02/13/1981|
1609615|Bayamón|Populated Place|PR|72|Bayamón|021|182355N|0660921W|18.3985595|-66.1557224|||||16|52|Bayamon|02/13/1981|04/21/2008
1609616|Bayamón Gardens|Populated Place|PR|72|Bayamón|021|182240N|0661048W|18.377727|-66.1798894|||||26|85|Bayamon|02/13/1981|
1609617|Bayamoncito|Populated Place|PR|72|Comerío|045|181412N|0661013W|18.2366222|-66.1701673|||||369|1211|Comerio|02/13/1981|
1609618|Bayaney|Populated Place|PR|72|Hatillo|065|182209N|0664736W|18.369116|-66.7932313|||||292|958|Bayaney|02/13/1981|
1609619|Beatriz|Populated Place|PR|72|Cayey|035|180928N|0660546W|18.1577366|-66.0959992|||||427|1401|Caguas|02/13/1981|
1609620|Beltrán|Populated Place|PR|72|Fajardo|053|182027N|0653800W|18.3407862|-65.633217|||||11|36|Fajardo|02/13/1981|
1609621|Belvedere|Populated Place|PR|72|Cabo Rojo|023|180529N|0671108W|18.0913483|-67.1854576|||||13|43|Puerto Real|02/13/1981|
1609622|Benitez|Populated Place|PR|72|Loíza|087|181622N|0655255W|18.2727318|-65.8818304|||||355|1165|Gurabo|02/13/1981|
1609623|Berio|Populated Place|PR|72|Corozal|047|181614N|0662039W|18.2705097|-66.3440584|||||485|1591|Corozal|02/13/1981|
1609624|Besosa|Populated Place|PR|72|Guayama|057|175823N|0661209W|17.9730218|-66.2023892|||||10|33|Central Aguirre|02/13/1981|
1609625|Betances|Populated Place|PR|72|Cabo Rojo|023|180143N|0670806W|18.0285736|-67.1349009|||||14|46|Puerto Real|02/13/1981|04/21/2008
1609626|Beverly Hills|Populated Place|PR|72|Guaynabo|061|181959N|0660543W|18.3330067|-66.0951664|||||113|371|Aguas Buenas|02/13/1981|
1609627|Biáfara|Populated Place|PR|72|Arecibo|013|182431N|0663943W|18.4085585|-66.6618409|||||174|571|Arecibo|02/13/1981|
1609628|Bizarreta|Populated Place|PR|72|Juana Díaz|075|175944N|0662726W|17.9955204|-66.4571156|||||0|0|Santa Isabel|02/13/1981|
1609629|Blasina|Populated Place|PR|72|Río Grande|119|182231N|0654903W|18.3752274|-65.8173858|||||8|26|Rio Grande|02/13/1981|
1609630|Boca de Cangrejos|Gut|PR|72|Carolina|031|182730N|0655935W|18.4582785|-65.9929431|||||0|0|Carolina|02/13/1981|
1609631|Boca de La Zanja|Lake|PR|72|Aguada|003|182341N|0671129W|18.3946012|-67.1914507|||||1|3|Aguadilla|02/13/1981|11/18/2014
1609632|Boca del Cibuco|Bay|PR|72|Vega Baja|145|182906N|0662251W|18.4849446|-66.3807254|||||0|0|Manati|02/13/1981|
1609633|Boca del Infierno|Channel|PR|72|Salinas|123|175503N|0661316W|17.9174686|-66.2210004|||||0|0|Central Aguirre|02/13/1981|
